"","Promedio","Minimo","Maximo","desv. estand."
"168",0.672971486923576,0.032258064516129,0.96875,0.146237194093574
"169",0.581115811999008,0.037037037037037,0.870967741935484,0.121145211808829
"170",0.524050950082142,0.0384615384615385,0.961538461538462,0.109079862028464
"171",0.524050950082142,0.0384615384615385,0.961538461538462,0.109079862028464
"172",0.524050950082142,0.0384615384615385,0.961538461538462,0.109079862028464
"173",0.723437252814562,0.0277777777777778,0.945945945945946,0.168419123468386
"174",0.708793630019939,0.0285714285714286,0.972222222222222,0.162724035501443
"175",0.792861018036306,0.025,0.975609756097561,0.189972616716604
"176",0.792861018036306,0.025,0.975609756097561,0.189972616716604
"177",0.758689949152846,0.025,0.951219512195122,0.183699455342085
"178",0.781933212061661,0.024390243902439,0.975609756097561,0.185487987540768
"179",0.694954925498899,0.03125,0.96969696969697,0.148389547672034
"180",0.694954925498899,0.03125,0.96969696969697,0.148389547672034
"181",0.694954925498899,0.03125,0.96969696969697,0.148389547672034
"182",0.232844715307372,0.0769230769230769,0.9,0.0873330978916914
"183",0.182190111763428,0.0909090909090909,0.875,0.0757160882130486
"184",0.182190111763428,0.0909090909090909,0.875,0.0757160882130486
"185",0.178493448994101,0.111111111111111,0.875,0.0837980491655418
"186",0.108196816581312,0.0652173913043478,0.8,0.0682502146735228
"187",0.129531945276675,0.0731707317073171,0.833333333333333,0.0685020984849939
"188",0.113686439082871,0.0666666666666667,0.8,0.0807286179211452
"189",0.113686439082871,0.0666666666666667,0.8,0.0807286179211452
"190",0.15551004516727,0.0882352941176471,0.833333333333333,0.0592508780851227
"191",0.134291267342141,0.0714285714285714,0.833333333333333,0.0691774591778382
"192",0.342767574247857,0.0555555555555556,0.933333333333333,0.083686817246391
"193",0.364488098248606,0.0526315789473684,0.933333333333333,0.0861514192496743
"194",0.427367554971212,0.0454545454545455,0.947368421052632,0.100480560705768
"195",0.467407569341213,0.0416666666666667,0.95,0.102119494914613
"196",0.228420938093052,0.0769230769230769,0.9,0.0936473201646353
"197",0.228420938093052,0.0769230769230769,0.9,0.0936473201646353
"198",0.357630407113098,0.0526315789473684,0.882352941176471,0.0855667227010099
"199",0.630846775347621,0.0344827586206897,0.9,0.12558668067075
"200",0.724888244978778,0.0285714285714286,0.972222222222222,0.157609524730373
"201",0.649664214102591,0.0333333333333333,0.966666666666667,0.138452674145889
"202",0.604439618375369,0.037037037037037,0.962962962962963,0.129910669349261
"203",0.661221287564778,0.032258064516129,0.96875,0.142583042446741
"204",0.681875252474943,0.03125,0.96969696969697,0.14879515571016
"205",0.661221287564778,0.032258064516129,0.96875,0.142583042446741
"206",0.574315199061391,0.0333333333333333,0.962962962962963,0.11921282341842
"207",0.178942832198144,0.103448275862069,0.875,0.0888334314831585
"208",0.153639561888573,0.0689655172413793,0.857142857142857,0.0754026550777866
"209",0.174915958109673,0.0666666666666667,0.857142857142857,0.0786504778569847
"210",0.0875632015487198,0.0333333333333333,0.75,0.0777359792495365
"211",0.111282662348452,0.0606060606060606,0.8,0.0780683673665221
"212",0.111282662348452,0.0606060606060606,0.8,0.0780683673665221
"213",0.111282662348452,0.0606060606060606,0.8,0.0780683673665221
"214",0.155021062459345,0.0625,0.714285714285714,0.0530154591410939
"215",0.309940815889604,0.0714285714285714,0.923076923076923,0.0766434047159647
"216",0.427382254408842,0.0526315789473684,0.947368421052632,0.0914557323467316
"217",0.474627425674184,0.0454545454545455,0.909090909090909,0.0965790570072562
"218",0.464278043467469,0.0454545454545455,0.909090909090909,0.0899191938260342
"219",0.559087313721897,0.037037037037037,0.857142857142857,0.112751268690771
"220",0.52999342701523,0.04,0.96,0.111905160765094
"221",0.662275088120369,0.032258064516129,0.911764705882353,0.142076636849934
"222",0.72139718588637,0.0277777777777778,0.972222222222222,0.168912073762401
"223",0.767921813937468,0.0256410256410256,0.975,0.188762363865608
"224",0.801045715121773,0.024390243902439,0.976190476190476,0.202010268426891
"225",0.801045715121773,0.024390243902439,0.976190476190476,0.202010268426891
"226",0.808322834610691,0.0232558139534884,0.976744186046512,0.200560074087968
"227",0.821378798304898,0.0227272727272727,0.977272727272727,0.208366361378712
"228",0.778623253239422,0.0256410256410256,0.975,0.181764718389593
"229",0.791645304289266,0.025,0.975609756097561,0.188624322588017
"230",0.734225705519947,0.027027027027027,0.9,0.16455670357261
"231",0.694954925498899,0.03125,0.96969696969697,0.148389547672034
"232",0.734002748914892,0.0294117647058824,0.971428571428571,0.160184991818303
"233",0.337833678316409,0.0588235294117647,0.933333333333333,0.0871238864987886
"234",0.275279692352417,0.0714285714285714,0.916666666666667,0.0839784967587394
"235",0.247544653206227,0.0769230769230769,0.909090909090909,0.0894150156907756
"236",0.247544653206227,0.0769230769230769,0.909090909090909,0.0894150156907756
"237",0.209798283496184,0.0833333333333333,0.888888888888889,0.0886390640012112
"238",0.127433804639973,0.0666666666666667,0.833333333333333,0.0703316248515176
"239",0.129531945276675,0.0731707317073171,0.833333333333333,0.0685020984849939
"240",0.154976413503325,0.0909090909090909,0.833333333333333,0.0762167645521069
"241",0.135033547882134,0.0714285714285714,0.833333333333333,0.0812895273277004
"242",0.135033547882134,0.0714285714285714,0.833333333333333,0.0812895273277004
"243",0.155735028304295,0.0689655172413793,0.857142857142857,0.0719649086229653
"244",0.108196816581312,0.0652173913043478,0.8,0.0682502146735228
"245",0.447938871728996,0.0526315789473684,0.947368421052632,0.099985036406324
"246",0.503650330292366,0.0454545454545455,0.91304347826087,0.105855177635686
"247",0.503650330292366,0.0454545454545455,0.91304347826087,0.105855177635686
"248",0.288594378508152,0.0769230769230769,0.75,0.0735460725378581
"249",0.24806622155174,0.0909090909090909,0.833333333333333,0.0805269458008259
"250",0.422531268692873,0.05,0.9,0.0770752409537333
"251",0.743036860884806,0.0277777777777778,0.972972972972973,0.163147931340887
"252",0.634534146356944,0.0344827586206897,0.966666666666667,0.136522258472321
"253",0.550777668669899,0.0357142857142857,0.96,0.119010812862424
"254",0.584367804798889,0.0384615384615385,0.962962962962963,0.12481748198461
"255",0.634699418703789,0.0344827586206897,0.966666666666667,0.13590054125919
"256",0.63970019314746,0.0344827586206897,0.966666666666667,0.140988197382488
"257",0.654766622789521,0.0333333333333333,0.967741935483871,0.14217603919732
"258",0.56365471305569,0.0344827586206897,0.961538461538462,0.120343407986975
"259",0.157737863515666,0.0930232558139535,0.857142857142857,0.0860957612821239
"260",0.153639561888573,0.0689655172413793,0.857142857142857,0.0754026550777866
"261",0.174915958109673,0.0666666666666667,0.857142857142857,0.0786504778569847
"262",0.0875632015487198,0.0333333333333333,0.75,0.0777359792495365
"263",0.111282662348452,0.0606060606060606,0.8,0.0780683673665221
"264",0.111282662348452,0.0606060606060606,0.8,0.0780683673665221
"265",0.111282662348452,0.0606060606060606,0.8,0.0780683673665221
"266",0.132796834041578,0.0666666666666667,0.833333333333333,0.070708449455238
"267",0.285024090034758,0.0666666666666667,0.923076923076923,0.0720850523031409
"268",0.427382254408842,0.0526315789473684,0.947368421052632,0.0914557323467316
"269",0.43546209263988,0.05,0.947368421052632,0.0883032358890415
"270",0.474627425674184,0.0454545454545455,0.909090909090909,0.0965790570072562
"271",0.631797789614228,0.0344827586206897,0.966666666666667,0.136862682190548
"272",0.683353837477609,0.03125,0.96969696969697,0.148317774231902
"273",0.554337798134194,0.04,0.96,0.113492640707728
"274",0.804529790333677,0.0232558139534884,0.976744186046512,0.206739975688338
"275",0.787876136128674,0.025,0.975609756097561,0.194578835779449
"276",0.787876136128674,0.025,0.975609756097561,0.194578835779449
"277",0.804529790333677,0.0232558139534884,0.976744186046512,0.206739975688338
"278",0.787876136128674,0.025,0.975609756097561,0.194578835779449
"279",0.818002155500665,0.0238095238095238,0.976744186046512,0.203208659800724
"280",0.79688567693532,0.025,0.975609756097561,0.188856632799158
"281",0.79173844867875,0.0238095238095238,0.975609756097561,0.191386515150374
"282",0.558402625231431,0.04,0.961538461538462,0.110926113558263
"283",0.434963356614327,0.05,0.947368421052632,0.0851113980321303
"284",0.356871360550713,0.0555555555555556,0.9375,0.0830929265554715
"285",0.275279692352417,0.0714285714285714,0.916666666666667,0.0839784967587394
"286",0.247544653206227,0.0769230769230769,0.909090909090909,0.0894150156907756
"287",0.247544653206227,0.0769230769230769,0.909090909090909,0.0894150156907756
"288",0.22914866766807,0.0833333333333333,0.9,0.0849521124959947
"289",0.203698528259756,0.0833333333333333,0.888888888888889,0.0881497048297483
"290",0.127433804639973,0.0666666666666667,0.833333333333333,0.0703316248515176
"291",0.129531945276675,0.0731707317073171,0.833333333333333,0.0685020984849939
"292",0.109382695515515,0.0487804878048781,0.8,0.0728948204128446
"293",0.154337659015123,0.0689655172413793,0.857142857142857,0.0874104505831361
"294",0.154337659015123,0.0689655172413793,0.857142857142857,0.0874104505831361
"295",0.108196816581312,0.0652173913043478,0.8,0.0682502146735228
"296",0.179235636441151,0.0606060606060606,0.777777777777778,0.071479697892962
"297",0.247544653206227,0.0769230769230769,0.909090909090909,0.0894150156907756
"298",0.544006470663761,0.0416666666666667,0.923076923076923,0.114491379343437
"299",0.627192543329351,0.0344827586206897,0.966666666666667,0.133789487738122
"300",0.675590402127236,0.032258064516129,0.96875,0.148368864850794
"301",0.705277259747569,0.0294117647058824,0.971428571428571,0.155921005544174
"302",0.723794067425587,0.0285714285714286,0.972222222222222,0.162775453502463
"303",0.773683904278153,0.0263157894736842,0.974358974358974,0.174180464307621
"304",0.789810658719796,0.0256410256410256,0.975,0.18173349456802
"305",0.700457997755575,0.0303030303030303,0.970588235294118,0.155015449450914
"306",0.589609173743705,0.032258064516129,0.962962962962963,0.120500335670338
"307",0.363537756129677,0.0526315789473684,0.9375,0.0960416180384025
"308",0.383057801950501,0.0588235294117647,0.9375,0.0845469293576884
"309",0.529900224837683,0.0434782608695652,0.956521739130435,0.113666418150124
"310",0.529900224837683,0.0434782608695652,0.956521739130435,0.113666418150124
"311",0.509123742688353,0.0384615384615385,0.956521739130435,0.110332765483045
"312",0.20182421342279,0.111111111111111,0.875,0.0851522665455089
"313",0.154337659015123,0.0689655172413793,0.857142857142857,0.0874104505831361
"314",0.154337659015123,0.0689655172413793,0.857142857142857,0.0874104505831361
"315",0.0875632015487198,0.0333333333333333,0.75,0.0777359792495365
"316",0.111282662348452,0.0606060606060606,0.8,0.0780683673665221
"317",0.111282662348452,0.0606060606060606,0.8,0.0780683673665221
"318",0.111282662348452,0.0606060606060606,0.8,0.0780683673665221
"319",0.111282662348452,0.0606060606060606,0.8,0.0780683673665221
"320",0.174915958109673,0.0666666666666667,0.857142857142857,0.0786504778569847
"321",0.287629967097976,0.0625,0.928571428571429,0.0584232743180417
"322",0.313230031360969,0.0666666666666667,0.928571428571429,0.062475211880416
"323",0.408373591181161,0.05,0.863636363636364,0.0705683714591401
"324",0.469495627511405,0.0434782608695652,0.869565217391304,0.085601886554136
"325",0.55196893047191,0.0384615384615385,0.961538461538462,0.116473610853046
"326",0.522180008881466,0.04,0.884615384615385,0.105331120050239
"327",0.712400173522407,0.0294117647058824,0.942857142857143,0.153973749075874
"328",0.808961565536731,0.0227272727272727,0.977272727272727,0.206501766899893
"329",0.75556274903863,0.0263157894736842,0.974358974358974,0.182737944969704
"330",0.736271508340341,0.027027027027027,0.973684210526316,0.175856330548112
"331",0.801045715121773,0.024390243902439,0.976190476190476,0.202010268426891
"332",0.818002155500665,0.0238095238095238,0.976744186046512,0.203208659800724
"333",0.835723705478784,0.0217391304347826,0.978260869565217,0.224861763208234
"334",0.619964777263419,0.0357142857142857,0.96551724137931,0.126199536157639
"335",0.654553770500942,0.0333333333333333,0.966666666666667,0.136457147755018
"336",0.579154836715962,0.0384615384615385,0.962962962962963,0.11652658824323
"337",0.579154836715962,0.0384615384615385,0.962962962962963,0.11652658824323
"338",0.356871360550713,0.0555555555555556,0.9375,0.0830929265554715
"339",0.329649301230937,0.0588235294117647,0.928571428571429,0.0825501441929881
"340",0.313622865017169,0.0625,0.928571428571429,0.0890005388183712
"341",0.247544653206227,0.0769230769230769,0.909090909090909,0.0894150156907756
"342",0.228420938093052,0.0769230769230769,0.9,0.0936473201646353
"343",0.223861207407156,0.1,0.9,0.0881490589330847
"344",0.223861207407156,0.1,0.9,0.0881490589330847
"345",0.108196816581312,0.0652173913043478,0.8,0.0682502146735228
"346",0.129531945276675,0.0731707317073171,0.833333333333333,0.0685020984849939
"347",0.129531945276675,0.0731707317073171,0.833333333333333,0.0685020984849939
"348",0.228420938093052,0.0769230769230769,0.9,0.0936473201646353
"349",0.247544653206227,0.0769230769230769,0.909090909090909,0.0894150156907756
"350",0.247544653206227,0.0769230769230769,0.909090909090909,0.0894150156907756
"351",0.337833678316409,0.0588235294117647,0.933333333333333,0.0871238864987886
"352",0.606505617744402,0.0357142857142857,0.96551724137931,0.127402270681526
"353",0.675590402127236,0.032258064516129,0.96875,0.148368864850794
"354",0.705277259747569,0.0294117647058824,0.971428571428571,0.155921005544174
"355",0.705277259747569,0.0294117647058824,0.971428571428571,0.155921005544174
"356",0.769736086402273,0.0263157894736842,0.974358974358974,0.173109614328486
"357",0.789810658719796,0.0256410256410256,0.975,0.18173349456802
"358",0.789810658719796,0.0256410256410256,0.975,0.18173349456802
"359",0.673725077655098,0.0285714285714286,0.96875,0.148804822967191
"360",0.399719311942825,0.0555555555555556,0.894736842105263,0.0916442778936682
"361",0.36231501908964,0.0526315789473684,0.9375,0.0853980092812684
"362",0.44631939604798,0.0434782608695652,0.863636363636364,0.0953882585389168
"363",0.529900224837683,0.0434782608695652,0.956521739130435,0.113666418150124
"364",0.509123742688353,0.0384615384615385,0.956521739130435,0.110332765483045
"365",0.292918980399644,0.0769230769230769,0.916666666666667,0.0826039399299426
"366",0.133112051127982,0.0714285714285714,0.833333333333333,0.0859097841839562
"367",0.154337659015123,0.0689655172413793,0.857142857142857,0.0874104505831361
"368",0.0875632015487198,0.0333333333333333,0.75,0.0777359792495365
"369",0.111282662348452,0.0606060606060606,0.8,0.0780683673665221
"370",0.111282662348452,0.0606060606060606,0.8,0.0780683673665221
"371",0.111282662348452,0.0606060606060606,0.8,0.0780683673665221
"372",0.111282662348452,0.0606060606060606,0.8,0.0780683673665221
"373",0.174915958109673,0.0666666666666667,0.857142857142857,0.0786504778569847
"374",0.241989888434057,0.0666666666666667,0.916666666666667,0.0521267862298823
"375",0.266207402557345,0.0666666666666667,0.923076923076923,0.0575423170049193
"376",0.287629967097976,0.0625,0.928571428571429,0.0584232743180417
"377",0.463069837296149,0.0454545454545455,0.869565217391304,0.0840945088202967
"378",0.525311267132221,0.0416666666666667,0.92,0.109968774297554
"379",0.55196893047191,0.0384615384615385,0.961538461538462,0.116473610853046
"380",0.709376144040364,0.0294117647058824,0.971428571428571,0.155854567740935
"381",0.835604061178392,0.0222222222222222,0.977777777777778,0.214111381500215
"382",0.808322834610691,0.0232558139534884,0.976744186046512,0.200560074087968
"383",0.736271508340341,0.027027027027027,0.973684210526316,0.175856330548112
"384",0.804529790333677,0.0232558139534884,0.976744186046512,0.206739975688338
"385",0.713356719490632,0.0303030303030303,0.970588235294118,0.15307200904653
"386",0.709929713191809,0.0303030303030303,0.970588235294118,0.153165269178659
"387",0.619964777263419,0.0357142857142857,0.96551724137931,0.126199536157639
"388",0.672298742344087,0.032258064516129,0.939393939393939,0.141727705473371
"389",0.616464311857269,0.0357142857142857,0.96551724137931,0.125605727023744
"390",0.3983646732974,0.05,0.944444444444444,0.0871837641850042
"391",0.329649301230937,0.0588235294117647,0.928571428571429,0.0825501441929881
"392",0.329649301230937,0.0588235294117647,0.928571428571429,0.0825501441929881
"393",0.27049260478069,0.0714285714285714,0.909090909090909,0.087936060568511
"394",0.228420938093052,0.0769230769230769,0.9,0.0936473201646353
"395",0.24899646441182,0.0714285714285714,0.9,0.0939635369482383
"396",0.223861207407156,0.1,0.9,0.0881490589330847
"397",0.153224124938669,0.0888888888888889,0.857142857142857,0.0756332986050242
"398",0.154976413503325,0.0909090909090909,0.833333333333333,0.0762167645521069
"399",0.159186361938475,0.0967741935483871,0.857142857142857,0.0777460832232413
"400",0.228420938093052,0.0769230769230769,0.9,0.0936473201646353
"401",0.247544653206227,0.0769230769230769,0.909090909090909,0.0894150156907756
